Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
77171.0,1.11855963468941,1.29185826269199,-1.29880532614411,2.13577170090141,0.77220369761071,-1.14729144173341,0.390577698285265,-0.107072317539989,-0.0383392686455211,-2.15251889070952,1.35275258963919,0.092848590126307,0.273152694590986,-5.01220235869184,0.303552415334761,0.731437272149243,4.15208557256771,0.985358288437165,-1.22925431837217,-0.0235757902669068,-0.346373779572415,-0.663587986293548,-0.102325808556082,0.0179105750224893,0.650301613577378,-0.332365629546077,0.105948676665863,0.12812372864866,1.0,fraud
27215.0,-0.339258219786274,1.12958393927192,1.2912746419317,0.0624431767258122,0.012661772723367,-0.9800996747652,0.716104790609511,-0.0704372805648267,-0.385879751119491,-0.511249363033723,-0.222404912190419,-0.115774071841151,0.0500464127205993,-0.415915101371237,0.901072741768101,0.38589984687806,0.0123516479824176,-0.130233530905171,-0.0912127320733599,0.110636044206445,-0.264247120351657,-0.694368582391682,-0.0121329691741115,0.332278331767868,-0.16271032189396,0.0720368316450588,0.24497740628596,0.0981254810205181,4.49,non-fraud
113588.0,-1.34478814129777,2.06743094467914,-1.60575516478989,-0.381540408335406,0.0905144658884418,-0.888425908739927,-0.0100946824448789,1.05877655952494,-0.820467304264624,-1.14982451302054,0.410460267452383,1.07028130996395,0.8186384820082,0.10372617118523,-0.163523063295919,0.61832165731408,0.485239672895703,1.38409007900509,0.33784339969986,-0.251682728600323,0.472174424937617,1.13302548163763,-0.167068343447872,-0.535463959667092,-0.317505368378564,-0.154510152623635,-0.160124230835963,0.0836578447122523,10.39,non-fraud
109495.0,1.8442215525374,0.560575435277302,0.44268975412443,4.01450245802019,-0.0303306226420498,0.263738158438607,-0.364230994311936,-0.0625450574762133,0.604958866894967,0.945417917592723,0.0384615154623026,-1.82560581132269,3.21834384944084,1.03265102458132,-1.26271102947677,1.15565884527493,-0.257137219710258,-0.355515226242189,-1.87371209013705,-0.214937866775719,-0.320651576847609,-0.610475910584059,0.430347491516845,-0.125512055690365,-0.559878735657698,-0.422483531104382,-0.0060416575357704,-0.0267314974795295,15.73,non-fraud
54608.0,0.786116041570142,-1.06750976852469,0.917200046506396,0.885068668040169,-0.987685331499208,0.989968963433965,-0.692765875233545,0.296163816521338,1.20025657918195,-0.360356823777147,-0.158644312213851,1.46978787234845,0.687584504866525,-0.867984074014514,-1.88380299146227,-0.0059173211056849,-0.27235579625555,0.39268099116066,0.836387536727718,0.365799524423355,0.141353422058806,0.412901166094375,-0.432923206442423,-0.366232743042925,0.546040643071192,0.702748925201417,-0.0081531347227698,0.0377428743959529,207.1,non-fraud
143397.0,2.02245117829031,-0.413564120247202,-0.424123417098727,0.111849772818364,-0.526588731161438,-0.216900080030129,-0.655982517467115,-0.0205289860737046,1.40243911896728,-0.23181724430227,-0.899116549485446,0.815142106784547,0.920800901503238,-0.399405297843133,0.46452566491665,0.0861263342360281,-0.54251512806728,0.130333263342978,-0.127586319253062,-0.141079048036912,0.230275600671336,0.948789607348882,0.126438003352631,0.806211388004332,-0.0655901089286537,0.149102897020945,0.0175785421654177,-0.0359679725341365,1.0,non-fraud
141136.0,-0.664946977120174,0.304279740582222,0.803209534086759,-2.6868384214104,1.11879517126776,0.807403129800804,0.571804840370091,0.198439865757458,-1.7525096490454,-0.46514515426782,-0.113398151824221,,0.748657443094423,-0.196803953681351,0.5169463988425,0.126542165565577,0.72729573951543,-2.68352410242987,-1.22716636431874,0.0192675701755602,0.512884438524881,1.46213407936458,-0.549799970142766,-0.268857352868632,0.904519852903164,0.173104265865822,0.023305856607393,0.025064834869882,10.0,non-fraud
165317.0,1.71171162659441,-0.644034872756572,-0.846215758591347,0.594545496026198,-0.463599478634402,-0.565919839494247,-0.0488771973459073,-0.103500182552126,0.477976678617674,0.189754830085804,0.991804138300284,1.11545414568535,0.0266611351783112,0.347276696767868,-0.394205450717012,0.204589909294788,-0.581480318586316,5.64883419926386e-05,0.0059240028079257,0.0568352199779039,0.109425845992307,0.14753778005975,0.108709203398822,0.0470892217103008,-0.304970539093964,0.192338587832952,-0.0647805114203548,-0.0397380202195623,139.4,non-fraud
3748.0,1.35158809328829,-0.766065002781865,-0.94398282573723,-1.5954110777587,1.43286737313944,3.28401650466959,-1.13619923960462,0.703669699642791,0.357074357315799,0.2700185841395,1.00988903438786,-3.17227713191735,1.87376761982887,1.41836232358886,0.26309728078586,1.53700325156609,0.446830059481803,-0.860554573237113,0.75835662079714,0.274510560363652,-0.262502776177148,-0.911853311857616,0.0585413404152825,0.921342810850264,0.347571983149359,-0.511128455714696,-0.0247969873363196,0.0199253188421551,67.72,non-fraud
134679.0,-1.0541257576593,1.08606295760823,1.04688292110661,-1.01542277069072,0.705656706414231,-0.372589685405495,1.02040004467074,-0.0053321847757432,-0.472784931517749,-0.341249794615063,0.473378805464634,0.196940753455527,-0.791553064453177,0.381480377245624,-0.770652307143144,0.0937640074764106,-0.591500160012164,-0.139782999477703,0.452215657997154,0.005413757323284,-0.274324724878706,-0.840872582602721,-0.340947502053061,-0.412872743206283,0.516460373576958,0.319647109731843,-0.0850721922293144,0.103935009771517,7.23,non-fraud
120823.0,2.14895210228365,-0.229899704146091,-1.81738099250967,-1.06922195861028,0.679964328217744,-0.141596699390933,0.0701971837028929,-0.154670319090621,0.426142179098712,-0.0854556755624097,0.376361202481292,1.3540475064849,1.31644769716776,0.269267338517149,-0.125350416803679,0.335281391124835,-0.996987400398652,-0.130276969108917,1.15516622931942,-0.0385556958908191,-0.301295638646769,-0.784344972092293,0.236479321715607,-0.297490902124602,-0.22400386594645,0.55003749576021,-0.104995476597177,-0.0781819763584727,4.0,non-fraud
82839.0,-2.28971889905558,1.48374215062615,0.528644794592957,-0.0700930224642253,-0.422467037014722,,0.224798894393884,0.462951811764721,0.0498819148865132,0.298798573685466,-0.50458806285543,-0.316443325262289,-0.869582636628526,0.503049919683356,1.13975708395015,-0.0932747284062166,0.128033409473256,-0.681476299582764,-0.253566293098601,-0.345719876838419,-0.120454259550293,-0.266005632002163,0.169921162204025,0.043350117263707,-0.351785624237386,0.0180170298407588,-1.35699874425791,-0.590969456215838,16.98,non-fraud
26863.0,-21.2091195927913,12.6521968313004,-23.5539329441267,6.17407791004356,-16.026658125511,-4.42219459449987,-16.2294437253382,14.1160019049786,-3.92274144947115,-8.72024451506225,5.49388683652872,-7.7408158639401,0.384814230466723,-8.078240669038,-0.0148996037313368,-6.7012888702885,-13.1592668578419,-4.90303149501704,1.1462752482696,1.60243883702914,1.75844007534189,-1.52258816196329,-0.903860197993699,0.130166452450156,1.45485651906738,-0.223214403323927,1.55092845004664,0.461459566763514,99.99,fraud
25198.0,-15.9036352020113,10.3939171427504,-19.1336024646827,6.18596883540498,-12.5380209157442,-4.02703044708406,-13.8978265981985,10.6622517826007,-2.84495398482036,-9.66878891236125,7.39441941053863,-11.6356300484755,1.42327692545531,-8.64045910049478,-0.674719538892936,-7.69556878829619,-13.6841395944616,-4.77740603940726,1.26834277321029,1.50156541071894,1.57754822493456,-1.28013712313136,-0.601294526869194,0.0404039214626868,0.99550197117886,-0.273742711729157,1.688135896398,0.527830799573719,99.99,fraud
60581.0,-0.346021589413037,1.07568467544633,1.34343525871646,,0.551943467060746,-0.726156387357338,1.17668934016011,-0.334550286575506,-0.45136590443691,-0.115167390155362,-0.668896531411067,-0.136059086709781,0.274007980625794,0.0156050599185922,0.730857034494871,0.12580673309814,-0.624933407577568,-0.582864542506614,0.408919873090278,0.20535340664395,-0.519634850805283,-1.29251141794081,0.028232230058867,-0.161466000360626,-0.462682073618706,-0.181756423554247,0.152166959449978,-0.0321321895277528,7.04,non-fraud
114874.0,1.89013372019912,-0.257586422869438,-0.648152816979421,0.796265825506353,,-1.1455971982564,-0.483475543396503,-0.0978026769963142,1.40426776655098,-0.622612133827547,-0.312760215854749,-0.0525712466088475,-0.718053890680712,-1.17928180807898,0.847000299157666,0.432616952329321,0.583816153519707,0.794442303911728,-0.674434914275654,-0.185188931016331,0.249530380245802,0.871195858043644,0.0882444085489817,0.371283322064343,-0.122505411284198,-0.167860925081304,0.0421307674419395,-0.0035994925878689,37.8,non-fraud
68082.0,1.37351237464063,-0.36469953849132,0.0625269145425192,-0.0269610353345665,-0.430498675333238,-0.219839610165026,-0.22221443950994,-0.232833376628677,-0.830542123589161,0.581088471518231,-1.40442238342514,0.666451916809524,1.86566038896876,-0.508514143121836,-0.541966793011729,-1.7174175780997,-0.0610259297899959,0.738704306536956,-0.246302865446118,-0.364882949233962,-0.545456009737905,-0.872182530536829,-0.116259425185198,-0.408725757248037,0.62769752156917,0.414360583628069,0.0005060848211236,0.011171116937057,28.0,non-fraud
90332.0,-0.23539756827449,0.402828622409849,0.305238865156982,-1.07326513223589,1.52179983891274,0.888826603434724,0.436544241441573,0.392916437731725,1.1495223646394,-1.10431247891709,1.48963541126164,-2.4638580407433,0.0179838795231321,2.07831991335901,-1.1254562063009,-0.297907659831554,0.573325601257367,-0.997257137247622,-1.3437870121408,-0.405188789312594,-0.329959053249949,-0.740832421418323,0.0015846597660978,-1.74742542489359,-0.252730453614818,0.187594116478598,-0.0995545975767269,-0.0969349145272832,0.89,non-fraud
85099.0,-0.976096539361417,-0.113457577964119,1.22293191903771,0.0335340530041716,-0.876380959383918,0.314696048408466,-0.0675263113691902,0.553754007900562,0.367816684416192,-1.03477393226143,-1.78177659740748,0.27326604501215,0.520944060131679,-0.35505875096023,-0.197152088893048,-0.111352993257955,0.225967248287718,-0.0326680223678595,1.53763492024059,0.403356286366058,-5.89722969328715e-05,-0.208770542297659,0.305767991689474,-0.38456934610836,-0.606237990134652,0.981925831764101,-0.0425238023001783,0.0467526753492829,155.0,non-fraud
76102.0,-0.888980299128089,0.761760078042721,0.789997068684877,-0.805151137652737,0.768051428325289,-0.604375218822439,1.11420090127966,-0.657666479936941,-1.52832640658307,0.874521272939143,-1.40378976461003,-0.538604696226752,0.722536119879266,-0.223610472828516,-0.0685312411819624,-1.41189883879632,-0.78880940335135,1.20781660695244,-1.26684793118259,-0.654825509360436,-0.348148069717581,-0.442722602489607,-0.507509425706745,-0.465203228312758,0.336834610597598,-0.467626709596226,-0.534613852930868,-0.156676318546632,30.0,non-fraud
150194.0,1.14853420354925,-2.03901798368946,0.0311719536686459,1.8689031061108,-1.24175780820658,1.65703304934044,-1.03067724048762,0.444830170764938,2.47120740047031,-0.358554935994229,-2.68454080065432,0.327849347788906,-0.225454570937608,-1.16151028762344,-1.41374490091934,0.106172332400791,-0.327137276091065,0.603049939239305,0.0441044928738049,0.550587205071343,0.29148875446535,0.488351655616679,-0.282959947902928,0.0061353045558454,-0.158611934690503,-0.500492556863136,0.0526398755577181,0.0487090911989369,400.0,non-fraud
12093.0,-4.69679522444504,2.69386747884008,-4.47513271259153,5.4676845487781,,-1.54942028904253,-4.10421487278526,0.553934075416293,-1.49846813107494,-4.59495176285009,5.27550585077254,-11.3490285500915,0.374549235103921,-8.13869488434773,0.548570894168134,-6.65359434741365,-10.2467554066001,-4.19106626655491,0.991486122257293,-0.158970548660611,0.573898081112651,-0.0801627753981571,0.318407817148194,-0.245862202650853,0.338238431564141,0.0322706213908033,-1.50845793363219,0.608074682590101,0.0,fraud
83406.0,1.20386098088142,0.147356304215183,-0.133882456942103,0.9588559118416,0.622665695471174,0.934072153755741,-0.0066916489324361,0.176532727137104,0.020123558081657,0.0227974156783811,0.0633524657673196,1.13467008248184,0.707655685668152,0.0465138338009889,-0.769998132015424,-0.161877313492198,-0.519846424259933,-0.122408223794769,0.427064240039476,-0.0770043191238552,-0.127117368187436,-0.141031305103911,-0.257756801382871,-1.31477038166007,0.834690694245357,-0.248396159629008,0.0374692850452862,-0.005318092988672,15.67,non-fraud
150271.0,-0.510823346241331,-0.385340277663372,1.91814249889542,-3.00539087113845,-0.846226943939298,-0.752979470335704,-0.0330989061629704,-0.186245825646218,-1.63211235999675,0.840601493279603,-1.36262495996565,-2.06348139205247,-1.19114542457486,-0.648246849419796,-0.473403623635257,-0.304514704734425,0.211666025676736,0.234020406154697,-0.78285901250994,-0.253422901764429,-0.266466741093138,-0.152500992434813,-0.403149568510337,-0.0185140693177027,0.579510367158372,-0.144856073871875,0.107513895020421,-0.114782086446052,6.0,non-fraud
140836.0,1.83700885987892,-0.542841871798695,-1.24750997017112,-0.0783908478768899,0.493174130259656,1.00065424404979,-0.317025387138845,0.353668316554654,0.890947417523007,-0.185411340242156,1.06718417131047,1.26187558995002,-0.469788186897761,0.426014362624786,-0.104913350168626,-1.1342143785933,0.427503494467043,-1.44753996412171,-0.376755215591978,-0.289832688102243,-0.0382595326570985,0.159006085299077,0.231446564139871,-1.40794517959055,-0.297990101970705,0.0105203749045551,0.017917696012084,-0.0771547862713759,30.6,non-fraud
169923.0,2.03906973789028,0.539701143705591,-2.54415179610748,0.548961796306674,0.834562679458398,-1.2110179889263,0.275879275583332,-0.244647322044654,0.252831048044873,-1.03512762625373,1.50149341798921,0.39971627260704,0.163942367037145,-2.40331363117199,0.384178381575447,1.09769613179702,1.33529134910498,1.89816273861887,-0.230727041837424,-0.115382157997072,0.120009764239045,0.525200822258753,-0.121068913236062,-0.702007712660303,0.29772336446912,-0.0911994552718524,0.0168978353777634,-0.0067624914576087,1.0,non-fraud
32995.0,-1.46314312210284,-1.1263250455597,2.9667489083518,-0.359073960479371,-2.11420437863524,1.00254934965923,-1.43148037202371,0.130197983581229,-0.829373040225168,1.43189028505731,-0.810855560696997,-0.23684919943049,0.922804740735719,-1.9968798844789,-0.922996976660282,-2.27551520157643,2.25585174822845,-0.465143017496403,1.87470408583181,-0.743468461136856,-0.283816662788251,0.639720853684839,0.277634993334805,0.49620307157025,0.0949841027737131,0.230201786684772,-0.146604232903083,-0.0795813659859366,50.0,non-fraud
79173.0,1.16711175489744,-0.162328085218396,0.442978013008659,0.656200562318006,-0.315337683181912,0.359426346309376,-0.388102300787779,0.26020980683178,0.524158256657508,-0.0583283560521617,0.674637405534509,0.620674066548017,-1.08414149315815,0.206686248262997,-0.718441748804323,-0.320922580922581,0.0534639254594763,-0.291679088591379,0.249507692537619,-0.201544458272323,-0.0437531393469639,0.0820892133382261,-0.0975404581907137,-0.260825313224471,0.495225655331701,0.473990138116998,-0.0094831209146121,-0.0085453430636862,3.79,non-fraud
74051.0,1.19573811248573,0.200239681723242,0.619054962949521,0.648966295779454,-0.468470880874242,-0.714480853571359,-0.0225360183553492,-0.0772729667455749,0.0468308338600928,-0.104499459905011,0.266235983437761,0.464620498306341,0.054342321501338,0.323560369361644,1.27991502775875,-0.0764320171195217,-0.0154248682284266,-1.07550351167607,-0.598883065224391,-0.149206238611356,-0.210997117286288,-0.584423637544792,0.209371699537323,0.38989541206658,0.0951569238784466,0.104752798584143,-0.0131747495612781,0.0183687458312081,0.89,non-fraud
81172.0,1.2959252452611,0.327769521515179,-0.143195475441526,0.298085574777775,0.317984815580418,-0.0701728717856586,0.011495275480983,-0.0269244940308341,-0.262018979561673,-0.134280487210995,0.718679806844132,0.943355260363688,1.10502536671894,-0.311850149464198,0.39464301826403,0.979138482828436,-0.723233797006377,0.483043507302959,0.525603722792898,0.0162594675453834,-0.303787631181431,-0.869086563124682,-0.0371397818908467,-0.869906926624757,0.367087176536082,0.147410126400867,-0.0233620310954026,0.0103119588485555,1.79,non-fraud
33859.0,-0.333991935296925,0.490316149455475,1.71374947238652,0.332178267515181,0.326479433705444,1.24353009267523,-0.0968174928677369,0.486718481691218,0.153852675008875,-0.450199535088094,0.0055585902565584,0.763887946324855,0.317096438260366,-0.323294756079933,-0.543278638680779,0.150191969875022,-0.638973203109573,0.48819106044548,0.250241763637438,-0.0584940585219075,0.101951966177268,0.495632565724991,-0.117039272434724,-1.02215953759248,-0.642554392970443,-0.483996160617456,0.257178418909246,0.180861568225279,9.99,non-fraud
158616.0,-9.32671722340094,-11.2833919999922,1.4010071909813,-0.0231124486205057,6.52910380332465,-4.89487669145313,-3.29158605531591,0.380540351661306,-0.209073531237899,0.34524510361826,0.444649735889044,-0.291725861348246,0.252063739621721,-0.589124532600698,-0.364518572087328,2.40389558494655,-1.0231282031801,-0.0028817760442519,0.265839615607582,-0.822876940211897,-0.0381250384127792,1.55985969309182,6.6671019849253,-0.448968168606304,2.60967612174148,0.165167668512089,0.686945355444989,-0.2913620555383,10.0,non-fraud
62981.0,-1.06379827599049,1.00856652810167,0.532407820437429,-0.777742991456199,0.452005188073294,-0.306898441624846,0.955354891707,0.27481295280654,-0.653192452522096,-0.275642197793936,0.99730305963291,0.405813562275407,-0.74518921768723,0.725180794534287,-0.28611780524449,0.254430237903404,-0.534204235616517,-0.546955948163368,-0.449932828014262,-0.0822449453464778,-0.250705919268113,-0.761416723110694,0.0742190478912983,-0.339449948190473,-0.50435199063875,-0.073406670897121,-0.101597188675294,-0.118798915320825,52.9,non-fraud
154657.0,-0.679520574101316,4.67255275192187,-6.81479843997791,7.1435001202707,0.928653839059275,-1.87301315334323,-2.30668902092068,0.993701927710531,-4.94405415592679,-5.57641879575659,5.78365443891613,-6.11770391144604,0.61416484095298,-12.451498657048,0.42715247782648,-2.2558538072409,-2.12802655387511,0.706765028987081,1.09382579750391,0.872005531266124,0.566848531943877,-0.321691497752809,-0.281324568300744,-1.12025603826283,-0.0733943446607603,0.553530429860346,0.760541928111246,0.386741821030101,0.77,fraud
76388.0,-10.3057558839596,-15.789920545222,2.2725126904744,1.58719246708847,12.0786347065668,-10.4706754043224,-10.5527136327194,1.19939308489164,-0.723462963493904,2.19158071327305,-0.818030122744482,-0.333405704685383,0.0791936320580024,0.206180914855056,0.681547584740556,-0.392039596083043,0.501183149454492,0.837954552160201,-1.06418085957852,3.44268454738272,1.32104455837243,-0.256403359789603,2.94144578787027,0.620226780319806,-0.167733830631482,-0.401153103399133,-0.326921406258933,0.492255500768434,36.6,non-fraud
55727.0,-0.563323396282546,0.913710993458288,1.07242664656685,-0.167641420833413,0.301863829624382,-0.0526125087675126,0.3975544583273,0.287524015504731,-0.322305828833554,-0.227648890682858,1.1501836620902,-0.264178889253071,-1.52543941776625,0.0595021897961444,0.655562474535799,0.44622324455568,0.0010079045067529,0.205035037071532,-0.0212306299119848,-0.0087128374874545,-0.205992472064672,-0.655861060111104,0.0055259283929677,-0.404120975130339,-0.280596419297393,0.0973707564321834,0.109703343680674,0.0829976227492827,6.99,non-fraud
